,seed,gen,xAM,rgHE_ADHD.phenotype_ADHD.phenotype,rgHE_ADHD.phenotype_ALC.phenotype,rgHE_ADHD.phenotype_ANX.phenotype,rgHE_ADHD.phenotype_BIP.phenotype,rgHE_ADHD.phenotype_MDD.phenotype,rgHE_ADHD.phenotype_SCZ.phenotype,rgHE_ALC.phenotype_ALC.phenotype,rgHE_ALC.phenotype_ANX.phenotype,rgHE_ALC.phenotype_BIP.phenotype,rgHE_ALC.phenotype_MDD.phenotype,rgHE_ALC.phenotype_SCZ.phenotype,rgHE_ANX.phenotype_ANX.phenotype,rgHE_ANX.phenotype_BIP.phenotype,rgHE_ANX.phenotype_MDD.phenotype,rgHE_ANX.phenotype_SCZ.phenotype,rgHE_BIP.phenotype_BIP.phenotype,rgHE_BIP.phenotype_MDD.phenotype,rgHE_BIP.phenotype_SCZ.phenotype,rgHE_MDD.phenotype_MDD.phenotype,rgHE_MDD.phenotype_SCZ.phenotype,rgHE_SCZ.phenotype_SCZ.phenotype,h2HE_ADHD.phenotype.proband_ADHD.phenotype.proband,h2HE_ALC.phenotype.proband_ALC.phenotype.proband,h2HE_ANX.phenotype.proband_ANX.phenotype.proband,h2HE_BIP.phenotype.proband_BIP.phenotype.proband,h2HE_MDD.phenotype.proband_MDD.phenotype.proband,h2HE_SCZ.phenotype.proband_SCZ.phenotype.proband,rgtrue_ADHD.addGen_ADHD.addGen,rgtrue_ADHD.addGen_ALC.addGen,rgtrue_ADHD.addGen_ANX.addGen,rgtrue_ADHD.addGen_BIP.addGen,rgtrue_ADHD.addGen_MDD.addGen,rgtrue_ADHD.addGen_SCZ.addGen,rgtrue_ALC.addGen_ALC.addGen,rgtrue_ALC.addGen_ANX.addGen,rgtrue_ALC.addGen_BIP.addGen,rgtrue_ALC.addGen_MDD.addGen,rgtrue_ALC.addGen_SCZ.addGen,rgtrue_ANX.addGen_ANX.addGen,rgtrue_ANX.addGen_BIP.addGen,rgtrue_ANX.addGen_MDD.addGen,rgtrue_ANX.addGen_SCZ.addGen,rgtrue_BIP.addGen_BIP.addGen,rgtrue_BIP.addGen_MDD.addGen,rgtrue_BIP.addGen_SCZ.addGen,rgtrue_MDD.addGen_MDD.addGen,rgtrue_MDD.addGen_SCZ.addGen,rgtrue_SCZ.addGen_SCZ.addGen,gamma_ADHD.phenotype_ADHD.phenotype,gamma_ADHD.phenotype_ALC.phenotype,gamma_ADHD.phenotype_ANX.phenotype,gamma_ADHD.phenotype_BIP.phenotype,gamma_ADHD.phenotype_MDD.phenotype,gamma_ADHD.phenotype_SCZ.phenotype,gamma_ALC.phenotype_ALC.phenotype,gamma_ALC.phenotype_ANX.phenotype,gamma_ALC.phenotype_BIP.phenotype,gamma_ALC.phenotype_MDD.phenotype,gamma_ALC.phenotype_SCZ.phenotype,gamma_ANX.phenotype_ANX.phenotype,gamma_ANX.phenotype_BIP.phenotype,gamma_ANX.phenotype_MDD.phenotype,gamma_ANX.phenotype_SCZ.phenotype,gamma_BIP.phenotype_BIP.phenotype,gamma_BIP.phenotype_MDD.phenotype,gamma_BIP.phenotype_SCZ.phenotype,gamma_MDD.phenotype_MDD.phenotype,gamma_MDD.phenotype_SCZ.phenotype,gamma_SCZ.phenotype_SCZ.phenotype,h2true_ADHD,h2true_ALC,h2true_ANX,h2true_BIP,h2true_MDD,h2true_SCZ,prev_ADHD,prev_ALC,prev_ANX,prev_BIP,prev_MDD,prev_SCZ
88,15,4,6-variate,1.0000000000000002,0.18010509509984435,0.20969849821046738,0.14421576068924116,0.16204501649820838,0.21116959914949993,0.9999999999999998,0.17072991529276452,0.12439342108987933,0.17113384532621953,0.1929790283417248,1.0000000000000002,0.08759979243985871,0.1356903330362418,0.19792361177145695,1.0,0.11405503145106068,0.15903138578005985,0.9999999999999998,0.1566992773347361,1.0,0.8890677690505981,0.6770297884941101,0.699653685092926,0.44411978125572205,0.38964587450027466,0.645275890827179,1.0,0.08078975805221696,0.1022342989425708,0.06793539662521272,0.09605028877611073,0.09026600765320417,1.0,0.0644443824315991,0.054400230489353905,0.08764136991214377,0.07926539749382652,1.0,0.02916057740417787,0.0747400850974019,0.10600257768491454,1.0000000000000002,0.0494774899316775,0.06323296596528871,1.0,0.07173960434261553,1.0,1.0000000000000002,0.5980934967764496,0.6041303991518833,0.8137090673589844,0.34366003466556255,1.0751996087420457,0.9999999999999999,0.5186267791005637,0.4849612483420451,0.49936328740440283,0.885053842376723,1.0000000000000002,0.3040781623390761,0.15612000972830442,0.5451227375994604,1.0,0.33741194388020523,0.23301734239709146,0.9999999999999999,0.44168955653085745,1.0,0.7646792674434478,0.6123355702289371,0.6188640399337012,0.4165258466202006,0.336476596358442,0.5820363983404375,0.10975,0.30175,0.327375,0.02675,0.14,0.046625
89,15,5,6-variate,1.0000000000000002,0.19900967085615706,0.1904743781334611,0.25737839180356104,0.19792745087437288,0.2233179823948155,1.0000000000000002,0.14497224127555408,0.21401346918726366,0.1285740548775725,0.21922192782765432,1.0000000000000002,0.057721861954546795,0.1559436783380812,0.23164234781412157,1.0,0.11421296425663374,0.14574155620118603,1.0,0.18553061055944087,1.0000000000000002,0.920263946056366,0.6664574146270752,0.7228841781616211,0.4553089439868927,0.35987696051597595,0.6527875661849976,1.0,0.09907463736374075,0.08577972724095984,0.08813551334335858,0.10333208641378193,0.09760855981861741,0.9999999999999999,0.06754248953934909,0.08023313616940046,0.06498968477820882,0.10423259577510077,1.0000000000000002,0.0255065325665779,0.07581435340625496,0.11954288190210063,1.0,0.05377780283440833,0.06254253134039196,1.0000000000000002,0.08421938162392319,1.0000000000000002,1.0000000000000002,0.6608718009259339,0.5487467679034833,1.4522069581848065,0.41975844118592354,1.137054910521201,1.0000000000000002,0.4403824427555095,0.8343548061024857,0.37517519390077414,1.0054106599379964,1.0000000000000002,0.20036524293003638,0.17942264826655893,0.6379910689048156,1.0,0.3378794551816476,0.21354474341785357,1.0,0.5229567619833324,1.0000000000000002,0.7848920717839231,0.6227744011715788,0.6302650226034571,0.4183131904245732,0.3369759888969674,0.5739640901713284,0.116125,0.3045,0.3325,0.0245,0.14725,0.04925
90,16,0,6-variate,1.0000000000000002,-0.024075302821837237,-0.0012683540009309755,0.041354772712505254,0.024444812918747505,-0.020966260144112438,1.0,-0.02709574974447598,0.04245976853948326,0.008672314957998008,-0.005815295931952358,1.0,-0.006378503452474715,-0.01806286332593657,0.03246730106010582,0.9999999999999999,-0.042946609462355165,0.030143009194841676,1.0000000000000002,0.029382236432872876,1.0,0.777511715888977,0.5174392461776733,0.6703296303749084,0.8171849846839905,0.4136514961719513,0.46216654777526855,1.0,-0.015324175397779286,0.0018002045644178533,0.010817754709350546,0.014096281204233304,-0.006667548923825339,1.0000000000000002,-0.020020377943197408,0.019312143463326437,0.0008246624383337682,0.013425561606146785,1.0000000000000002,0.004438847431547277,0.004673525845895405,0.012481655159122121,1.0000000000000002,-0.01764578842873897,0.015341443358515757,1.0000000000000002,0.013887298710215166,1.0000000000000002,1.0000000000000002,-0.07994918576362067,-0.003654094251598415,0.2333360664762692,0.05184179949861549,-0.10675252733758474,1.0,-0.08230884352528411,0.16553410637704571,0.02530546400184785,-0.02667057020610176,1.0,-0.02214124125852405,-0.020782416208960663,0.08942163480975315,0.9999999999999999,-0.12705018065890133,0.04416637840843103,1.0000000000000002,0.0828199302347014,1.0,0.788907874739521,0.512748017610598,0.6791463928797828,0.8353035087841197,0.4112991484960373,0.44778572837877273,0.08625,0.288125,0.31525,0.03125,0.14525,0.034875
91,16,1,6-variate,1.0,0.09183119705928278,0.09871114794851174,0.12836189008235285,0.13883374180584568,0.029451376979510828,0.9999999999999999,0.02047319890707619,0.08164065653619496,0.03816127239704428,0.0492752626224142,1.0000000000000002,0.008552161289689142,0.06421249140131616,0.0904680530279072,0.9999999999999999,0.04413228427153372,0.14180643027731374,1.0000000000000002,0.05179202647810313,1.0000000000000002,0.949779212474823,0.5585465431213379,0.7712752223014832,0.8571848273277283,0.44251447916030884,0.4776844382286072,0.9999999999999999,0.04000379431310565,0.04537430784566007,0.06537145448271829,0.07041099187802458,0.02012581315749514,0.9999999999999999,0.008779545415995755,0.04022253862863113,0.02162226173946082,0.020834803651719754,0.9999999999999998,0.008237903254830732,0.03443893304843822,0.03676231023932505,1.0,0.009755117372395206,0.06837092679010774,1.0,0.03258302576287757,1.0000000000000002,1.0,0.3049532246473115,0.2843815761330024,0.7242567203761937,0.2944342846993643,0.14995574288733673,0.9999999999999999,0.062191534444034434,0.31828494278757263,0.11135342491192896,0.22598971278022512,1.0000000000000002,0.02968634805573235,0.07388037489066722,0.24916781507735355,0.9999999999999999,0.13055772970103863,0.20777886119200922,1.0000000000000002,0.14598667296464174,1.0000000000000002,0.9184182139560967,0.5452377950340062,0.7568081706987564,0.8574963637666766,0.42840482969223814,0.47969498559201884,0.100375,0.285625,0.327,0.031875,0.148125,0.04175
92,16,2,6-variate,1.0,0.13259420969227062,0.1752962998396627,0.17838748084435513,0.16578778616694986,0.10301408763587878,1.0,0.04625385585376952,0.12261383366677377,0.09219716545338837,0.05965158692327867,0.9999999999999999,0.05173846276714033,0.10168549959934126,0.11610060075197275,0.9999999999999999,0.11405223458381172,0.16944866058170377,1.0,0.14687688778594213,1.0,1.0514085292816162,0.6152511835098267,0.8938899040222168,0.9123498201370239,0.446791410446167,0.5179951190948486,1.0,0.06486960024491688,0.08502968605666832,0.08680876397657704,0.08451190583162338,0.051279576873137035,1.0,0.03362816193784315,0.06942893936516928,0.02891096201253429,0.028515686598264686,0.9999999999999999,0.013473600197348652,0.05288576997101845,0.051785187603418575,1.0000000000000002,0.04401687856673061,0.07262321686922373,0.9999999999999999,0.06539888999034546,0.9999999999999999,1.0,0.44031921741690083,0.505019510304613,1.0065161920762637,0.35159756120061475,0.5245108159322001,1.0,0.14050543301762417,0.478023321813467,0.26902853347056077,0.2735783192199059,0.9999999999999999,0.17959556633602958,0.11699537596849462,0.31976516409347516,0.9999999999999999,0.33740385527785666,0.24828101599187027,1.0,0.4140031054018424,1.0,0.9909159724298942,0.5780946705259518,0.8236607891281721,0.9027521933876802,0.4301198286780371,0.5056831021659903,0.112875,0.282875,0.338125,0.034375,0.14975,0.042875
93,16,3,6-variate,1.0,0.1791897215174599,0.2077015519239814,0.20996942564214477,0.2829686224758029,0.16075159032101702,1.0,0.10245030859301756,0.20763611450990774,0.13809751376784585,0.1280581847631997,1.0000000000000002,0.05087514968515841,0.2351954393894064,0.13883442486156422,0.9999999999999999,0.15478681907528521,0.17064538625729977,1.0,0.17316297708693226,0.9999999999999998,1.1300837993621826,0.6708003282546997,0.9340654611587524,0.9748648405075073,0.4933338463306427,0.5773815512657166,1.0,0.08633550897643046,0.09235927912462463,0.09521064185090737,0.12293111868038539,0.07354786100809403,1.0,0.03948582415560035,0.09228910247698714,0.047528442445842985,0.055894671906919574,1.0000000000000002,0.019429652495061,0.09984933040738403,0.06800591215976615,1.0000000000000002,0.05907640238831518,0.07855433930214835,1.0,0.07767976321315258,1.0,1.0,0.5950537216582522,0.5983773431912405,1.1847112704515839,0.6001110176193992,0.8184893271400441,1.0,0.3112135130346767,0.809492168841871,0.4029643204088544,0.5873095324324521,1.0000000000000002,0.1765987487542946,0.2706066507537563,0.38237880056927526,0.9999999999999999,0.45791015794296935,0.25003453771769774,1.0,0.4880960420243949,0.9999999999999999,1.026557450678918,0.5970691302974168,0.8406800026247913,0.9299161844804342,0.43584737720771477,0.5228182400368927,0.113625,0.293375,0.334125,0.034875,0.151625,0.03975
94,16,4,6-variate,1.0000000000000002,0.2076649561752144,0.23260253771779946,0.2183390036021799,0.2691912616444734,0.16738701759958,1.0000000000000002,0.11445759297191652,0.18177478150751908,0.11352649753670167,0.22886363532994825,1.0000000000000002,0.07981738536195318,0.21690701784588876,0.23954784512987287,0.9999999999999999,0.12987894407914335,0.21951735607233533,0.9999999999999999,0.1887843976790372,1.0,1.1802781820297241,0.7061259746551514,0.9650128483772278,0.9586160778999329,0.48838019371032715,0.593468964099884,1.0,0.10971697622149332,0.10221094159910404,0.10350625323412475,0.13576900505823522,0.07592697119776726,0.9999999999999998,0.0482221932487113,0.09664209933436506,0.06520538343316072,0.10635338331785904,1.0,0.02966358377777664,0.1000534622998113,0.10495946324207886,0.9999999999999999,0.05721796507878399,0.10256220678986198,1.0,0.08611060414635133,1.0000000000000002,1.0000000000000002,0.6896144136860348,0.670115738330933,1.2319350460624958,0.5708925029136367,0.8522745382080782,1.0000000000000002,0.3476880380600527,0.7086687917988638,0.3312669148276681,1.0496305510809034,1.0000000000000002,0.27706362397955137,0.24956473497258588,0.659764610820594,0.9999999999999999,0.384224508705363,0.32164314782644,0.9999999999999999,0.5321281521463336,1.0,1.062655391672181,0.6161164570565166,0.8591045618143112,0.9225732091347126,0.43409490960076946,0.5293414813797748,0.1215,0.287875,0.339625,0.035125,0.152125,0.039625
95,16,5,6-variate,1.0,0.2645661291559304,0.2690302738933909,0.25772737578510957,0.294742958801028,0.21807772232251751,1.0,0.19004511104027072,0.21127929271651316,0.19153044899841265,0.2581192507094935,1.0000000000000002,0.12460828994763243,0.22316253615066778,0.23425031367639604,0.9999999999999998,0.1589439257373995,0.22013945916022987,1.0,0.23839496283959524,1.0000000000000002,1.1927472352981567,0.7252373695373535,0.9945892095565796,0.974967896938324,0.4794789254665375,0.6302779912948608,1.0,0.12466379612161617,0.11709425356384444,0.12072065471423692,0.11801545691464899,0.09731071491209278,0.9999999999999998,0.07385188385449946,0.09955219954885863,0.07163558373685172,0.11099262007981214,1.0,0.03667222543567573,0.10404577172107077,0.10754398085542825,0.9999999999999998,0.0746129895611973,0.10311923661979523,1.0,0.09622262812199478,1.0000000000000002,1.0,0.8785719317255286,0.7750622975322048,1.4541758757347365,0.6250816646899423,1.1103733019674749,1.0,0.5773004245097886,0.8236952183551481,0.5588799694374168,1.1838044982228235,1.0000000000000002,0.43254259958152863,0.2567620640868868,0.6451740514575256,0.9999999999999999,0.4702081126166133,0.32255461429336857,1.0,0.6719658648513088,1.0000000000000002,1.054229422664253,0.6261452063079456,0.8758560896713259,0.9274051216205788,0.43161927812009654,0.5448332185042523,0.11175,0.292875,0.3465,0.031375,0.15025,0.043375
96,17,0,6-variate,1.0,0.011560424436170723,-0.011898621091496373,-0.005553868000673329,-0.03526762978730173,-0.021659051934909978,0.9999999999999998,0.07626728846125766,0.005496683386960261,-0.024225293699575705,-0.06171966087133191,1.0000000000000002,-0.011117774752255444,0.020811714673512366,-0.03849204457730355,1.0,-0.03915779056544793,-0.023138124545170526,1.0000000000000002,0.0012104146183615765,1.0000000000000002,0.8080595135688782,0.4023078382015228,0.5978176593780518,0.3213732838630676,0.3365730047225952,0.5737879276275635,0.9999999999999999,-0.0011404523600314547,-0.0002281982476487208,0.0007376159916362381,-0.006876151837213858,-0.010127478742174418,1.0000000000000002,0.033468624420280424,0.0015867171536676087,0.004348392650951159,-0.0336590095721708,0.9999999999999998,0.013235721288594373,0.01221445403006017,-0.01093073369628113,1.0000000000000002,-0.0076767396900634145,-0.0067507516144782245,0.9999999999999998,-0.005955476256510149,0.9999999999999998,1.0,0.03838990021519402,-0.034279366437733445,-0.031336497086347774,-0.07479450829193876,-0.11027994846761716,0.9999999999999999,0.23167720665227848,0.02142936317297852,-0.07068866514438836,-0.28306308798882346,1.0000000000000002,-0.038592289933386634,0.02394516678251811,-0.10601510036044069,1.0,-0.11584154960459225,-0.03390272557012458,1.0000000000000002,0.003411836741607883,1.0000000000000002,0.7820641983861303,0.3883029414395021,0.5741721478347562,0.3261074523130456,0.2988860960503544,0.5806256136652115,0.08075,0.293,0.32225,0.025,0.14425,0.0455
97,17,1,6-variate,1.0,0.13703489365485888,0.08376311550066526,0.08583146099555182,0.062013531267159035,0.06131399198100222,1.0,0.04935173811933897,0.0908443116167951,0.05297844892640919,0.06858597365241782,1.0000000000000002,0.05836796757851619,0.05564560966480399,0.11383959695171116,1.0000000000000002,0.07660155151101558,0.03237338837930812,1.0000000000000002,0.021274749857064845,1.0000000000000002,0.9240989089012146,0.43223899602890015,0.6632053256034851,0.3325439393520355,0.3184663951396942,0.646300196647644,1.0,0.0623105629434016,0.03412094083132435,0.030146340923890187,0.04565961371064731,0.03427403795672309,1.0,0.028987252567910043,0.012770656689124792,0.010723886452115028,0.025237857267157805,1.0,0.028321648986056144,0.03904452025547749,0.04844100481600889,1.0000000000000002,0.024283602215963134,0.028915866492505316,1.0000000000000002,0.022206222953409866,1.0,1.0,0.45506600956603543,0.24131712474751998,0.48428710062440167,0.13151642799789282,0.31218891037028507,1.0,0.1499158974803323,0.35416655909329314,0.1545896542087256,0.31455373493787747,1.0000000000000002,0.20260815493833734,0.06402365200138621,0.3135378605348773,1.0000000000000002,0.22661250572393535,0.04743442786446441,1.0000000000000002,0.05996728546520139,1.0000000000000002,0.8775331912850699,0.41643412163393345,0.6394506214618695,0.33566565937992515,0.30236005726225174,0.6488804103007583,0.09325,0.296375,0.321125,0.0285,0.140875,0.052875
98,17,2,6-variate,1.0,0.15207494436301025,0.16066078713854295,0.09348295120977018,0.18975258465197004,0.12364454305129167,1.0,0.06345244580156349,0.1151426209090577,0.07174779673811595,0.11200764513170738,1.0000000000000002,0.100403944554455,0.15083435623440636,0.17615223214958775,1.0000000000000002,0.03332881288690134,0.12098935141018023,0.9999999999999998,0.1267906907031705,1.0,1.0090672969818115,0.46133697032928467,0.7660099864006042,0.33381354808807373,0.3248751163482666,0.7332325577735901,1.0000000000000002,0.07999102522848539,0.06561971413414801,0.053111309365110076,0.07008111860036635,0.054687586168654836,1.0000000000000002,0.01755779235417448,0.031322205329795044,0.03552755787830217,0.059019676443926486,1.0,0.030522721237246996,0.05660138344650053,0.07576366468682828,0.9999999999999999,0.030624927705543363,0.060756808585963024,1.0000000000000002,0.043196722203219434,1.0000000000000002,1.0,0.5050108223391683,0.4628552710247409,0.5274590224220672,0.4024213564636635,0.6295537102514225,1.0,0.19274966313191022,0.44889613523396943,0.20935802191618963,0.5136973715236928,1.0000000000000002,0.34852426649331797,0.17354411338397915,0.48515967209461164,1.0000000000000002,0.09859761703679876,0.17727704173916584,0.9999999999999999,0.35738593156803633,1.0,0.9504626248122856,0.4277730090206252,0.6940926591161881,0.32990906466086223,0.3020108485705904,0.7043157995796796,0.1005,0.2915,0.332875,0.027625,0.14,0.0555
99,17,3,6-variate,0.9999999999999998,0.18092849712106682,0.21902899951362265,0.12410958106471875,0.23501040486138808,0.20252122948752427,1.0,0.06680187842247114,0.09237821334477082,0.12318628658933438,0.1890459372094017,0.9999999999999999,0.10785603594224182,0.20853396459108342,0.21388407260644246,1.0,0.08141346787835309,0.16952391900919564,1.0,0.14934470763746255,1.0,1.1031123399734497,0.4938545525074005,0.785542368888855,0.34285739064216614,0.3515789806842804,0.8020843267440796,1.0000000000000002,0.07847239548529399,0.09029371563434539,0.0645165491390461,0.09465895918953471,0.09269911240310644,0.9999999999999998,0.013271983114373028,0.03347265778314323,0.05023419116936615,0.08037508388601175,1.0000000000000002,0.02003777370565695,0.07693784116740127,0.09923388819046833,1.0,0.02641447193119515,0.07335175561399555,1.0,0.05874266955825197,1.0000000000000002,0.9999999999999999,0.600827852480561,0.6310111312283003,0.7002639030286,0.4984026103231986,1.031165560617124,1.0,0.20292423975521864,0.360146566093915,0.35945379721254744,0.8670155103791135,0.9999999999999999,0.37439198164340326,0.23993100322393934,0.5890810441820505,1.0,0.24084777544806524,0.24839126104088272,1.0,0.4209592488409084,1.0,1.019758033446252,0.43842555473642525,0.7163106737136715,0.3374707305785113,0.3143214270402337,0.7368138814089569,0.098,0.29425,0.32575,0.027,0.14175,0.058375
100,17,4,6-variate,1.0,0.17185217089772276,0.22535185345538686,0.1717177907012948,0.21438476175916066,0.24099355205858836,1.0,0.09722091830769158,0.09882994134306787,0.11838984276552075,0.2122929574420229,1.0000000000000002,0.10974783354416551,0.21920535848247116,0.2539901304311719,1.0,0.08582329238982694,0.18944294095021813,1.0,0.15518673538281827,1.0,1.1628611087799072,0.5286959409713745,0.8514399528503418,0.36184802651405334,0.3720971941947937,0.8791061639785767,1.0000000000000002,0.08508328575942635,0.10021093607935655,0.06631603967963748,0.10757080847353351,0.10887191155916268,1.0000000000000002,0.03417936646700611,0.04047536348661805,0.05657018450256095,0.09402711933479672,0.9999999999999999,0.029311575843270814,0.09420185837106194,0.11647220061172811,1.0000000000000002,0.025036946224958275,0.09180113727367746,1.0000000000000002,0.0669260878742961,0.9999999999999998,1.0,0.5706871633135262,0.6492268964223983,0.9688838629890467,0.45466049166507183,1.2270525590174157,1.0,0.29532814968111554,0.3852992999735613,0.3454578737001398,0.9736329413782998,1.0000000000000002,0.3809588011287251,0.25220915153857776,0.6995414497638461,1.0,0.25389349105708353,0.27757718555500144,1.0,0.43742606851077015,1.0,1.0439834185427088,0.44495277576965536,0.7232494128536762,0.34576998971415884,0.314025840199421,0.7649395051440038,0.101625,0.292,0.32825,0.0235,0.139625,0.065375
101,17,5,6-variate,1.0,0.1931173232685988,0.23687471755212236,0.16199381347018169,0.2635704649491227,0.24672302171435512,1.0,0.18026869794487033,0.1464990618057664,0.19974656470420524,0.2213061185006888,1.0000000000000002,0.1514275670073973,0.27256479994949345,0.30374891777833857,1.0000000000000002,0.08334134119503125,0.20776602635971037,1.0000000000000002,0.20259125504684025,1.0000000000000004,1.213470220565796,0.5375003218650818,0.8824847936630249,0.3618590235710144,0.39469629526138306,0.9031264185905457,1.0,0.09310342749104106,0.10469744404482417,0.07242913545711675,0.12113944870498583,0.11015174074980204,1.0000000000000002,0.07667760193957075,0.047794606486992824,0.08489709252179148,0.09506867861965683,1.0000000000000002,0.04297772794766886,0.12449265499792439,0.1382523179959223,1.0,0.023862300049171274,0.1005949167601459,1.0,0.08447453399666581,1.0000000000000002,1.0,0.6413046012558511,0.6824236648567954,0.9140181703978733,0.5589720503514243,1.2562249594524784,1.0,0.5476026600748741,0.571142545960678,0.5828542780956032,1.0149697302068739,1.0000000000000002,0.5256382060260676,0.31360234274432014,0.8365876095569904,1.0000000000000002,0.24655088914433126,0.30442467664161144,1.0000000000000002,0.5710457965618128,1.0000000000000002,1.0587452023986097,0.453390539808054,0.7325545297001829,0.3478462036395638,0.3257915382606591,0.7842095467689623,0.1055,0.296625,0.3235,0.026375,0.141,0.05975
102,18,0,6-variate,0.9999999999999999,0.03030396269909258,-0.050120497024535034,0.01127437952431411,0.017253101691439007,-0.00630102843147743,1.0000000000000002,-0.0030508876120325444,0.023157771520788368,-0.0014132548417522812,0.006744427773486097,0.9999999999999999,-0.04399781960775978,-0.0072428480557368705,0.014772050885284084,1.0,0.031323153477821636,0.0009260427994052062,0.9999999999999998,-0.02170300608324169,1.0,0.9214842915534973,0.4647534191608429,0.5113229751586914,0.5477124452590942,0.29534727334976196,0.5559491515159607,1.0,0.014713810145822898,-0.009737881430528448,0.008235754910292058,0.01197590513571296,0.0026959125593619413,1.0,0.009842556654351355,0.0034271561974043726,0.009415168211394178,0.0007400703691178253,1.0,-0.00010806973446148998,0.0059727245500182085,0.016967525983037125,1.0,0.0019854403495516695,-0.007007141378870342,1.0,-0.0010115021444109555,0.9999999999999999,0.9999999999999999,0.10063341678657416,-0.14439454459713857,0.06361341000597912,0.03658988349079106,-0.03208258887755756,1.0000000000000002,-0.009267737625983407,0.0902830613498132,-0.004123862744693375,0.030931843001309307,0.9999999999999999,-0.15272606964439586,-0.008333386619905575,0.040685214911717525,1.0,0.09266421982468094,0.0013568360003986097,0.9999999999999999,-0.06117440491364771,1.0,0.8986152308023972,0.48125527599175844,0.4990967327374972,0.5451803606017609,0.31404287894972593,0.5695044548744653,0.093375,0.29125,0.31575,0.0295,0.147375,0.04275
103,18,1,6-variate,1.0,0.07763537275309151,0.029670450511661135,0.07574880303350298,0.10091280928898318,0.04998524074758929,1.0,0.09116213448975617,0.03900535753319923,0.05109550448271929,0.07628579969346774,0.9999999999999999,-0.00404516730385552,0.07494135312777167,0.08356540396349504,1.0000000000000002,0.0691774211852438,0.08243239185349617,1.0000000000000002,0.05435531221938246,0.9999999999999998,1.0828105211257935,0.5121561288833618,0.5883753299713135,0.5960690379142761,0.33140993118286133,0.6263851523399353,1.0,0.05444268977569171,0.014652470623364017,0.033374521865339325,0.044696037941786504,0.02804485399467712,1.0000000000000002,0.03469971232435486,0.024644472020496046,0.030507979203315348,0.02853733443568246,1.0000000000000002,0.00576155326344768,0.05017493270255346,0.04967909232498369,1.0,0.018872072597982438,0.0477188313328308,1.0,0.0444647487793933,1.0,1.0,0.257811693611271,0.08547901517461272,0.42739746227327147,0.2140127759688739,0.2545068131376459,1.0,0.2769234239691885,0.1520666383566401,0.1490951197253815,0.3498671909682627,0.9999999999999999,-0.01404168477038808,0.08622459223026613,0.23015638652175266,1.0000000000000002,0.20464946339064766,0.12078229314481054,1.0000000000000002,0.153211678522618,0.9999999999999999,1.0374924291147727,0.5068035831150424,0.5375709306038551,0.5680353635323842,0.3238456396960817,0.6225949924460737,0.102125,0.29675,0.320875,0.029,0.153,0.047
104,18,2,6-variate,0.9999999999999998,0.18721090748475763,0.08385275602241729,0.11498717565577814,0.20730281071887596,0.15266715870078937,0.9999999999999999,0.04637266383710668,0.09089139090083494,0.10580837704707001,0.10551039451191078,0.9999999999999999,0.020040748509391595,0.09976899735767814,0.09874543880377264,0.9999999999999999,0.08778050407889308,0.07407826787897044,0.9999999999999998,0.1389319853173651,1.0000000000000002,1.1905373334884644,0.5722231864929199,0.6092755794525146,0.5611527562141418,0.34134337306022644,0.6867443323135376,1.0000000000000002,0.09017045597241356,0.025498604895440962,0.056271303793724026,0.09303717530641023,0.0679735146923866,1.0,0.03450287798303709,0.05340976744257302,0.048002177158287,0.05590821953115344,1.0000000000000002,0.008249002280587827,0.050901218853122675,0.060740031349736705,1.0,0.0334355735185072,0.04321148987409982,1.0,0.054096161882742175,0.9999999999999999,0.9999999999999999,0.6216903182933432,0.24157540181792195,0.6487924217109542,0.4396414076194776,0.7773264745243443,0.9999999999999999,0.14086635543816078,0.35435002621522743,0.30874566081899013,0.4838991665841935,0.9999999999999999,0.06956583912489649,0.11479027770715465,0.27196541844087363,0.9999999999999999,0.25968359990648326,0.10854160909307613,0.9999999999999999,0.3916087427237651,1.0000000000000002,1.1201957817509718,0.5259687123333573,0.5580072185435304,0.5652378933758377,0.32665955491320126,0.6495650458437124,0.114375,0.297375,0.318125,0.0305,0.14875,0.04825
105,18,3,6-variate,0.9999999999999999,0.2186313901479624,0.13458620828122422,0.15584032251577126,0.22347829072719094,0.21147751116773383,1.0,0.056250158018664814,0.13585619989128858,0.08210410494433504,0.1462858704474912,1.0000000000000002,0.04071020897624464,0.1518435622977013,0.14440883383249023,1.0000000000000002,0.12027569552250149,0.11953638277989169,1.0,0.1881023300777787,0.9999999999999999,1.2892533540725708,0.5837514400482178,0.6185316443443298,0.5921344757080078,0.319923996925354,0.7268627285957336,1.0,0.10024213682314942,0.059107742217702486,0.06479045909608172,0.11252278297241834,0.1002499581656605,1.0,0.030663938360646573,0.08105276996292839,0.05254627440267162,0.07257915332583526,1.0,0.02377581366453284,0.06274210543972343,0.06791156610123063,0.9999999999999998,0.056475266350401225,0.060646002098039255,1.0000000000000002,0.08566117464500358,0.9999999999999999,0.9999999999999999,0.7260317236788938,0.38773582273187646,0.8792984675367108,0.4739458625239224,1.0767671727481463,1.0,0.17087123948734945,0.5296503990913484,0.23957726376247454,0.6709064598346904,1.0000000000000002,0.14131409634234307,0.17470528766752608,0.3977318790172949,1.0000000000000002,0.3558148145892514,0.17514811590295876,1.0,0.5302054283238702,0.9999999999999999,1.1790454739247478,0.546626730685341,0.567526845460077,0.5751056861476362,0.32550930134000927,0.6773391961581746,0.118,0.28725,0.322625,0.03325,0.14625,0.05575
